"","logFC","AveExpr","t","P.Value","adj.P.Val"
"ANKRD23",-1.60058545747247,0.705933270476589,-1.37452437141554,0.0849018141660386,0.478989744906198
"ZNF365",1.72976439808,-1.21833082315423,1.37228659962481,0.0852492771481376,0.480779292173398
"TSSK3",-1.64273971307467,-0.304719181010018,-1.36833449268778,0.0858655354398387,0.484082952992448
"B3GNT5",1.63691643882943,5.00208242240415,1.36808021382735,0.085905299701824,0.484135330387683
"CNTNAP3B",-1.70388692303314,1.89649355283114,-1.36777705086442,0.0859527265396006,0.484230839196679
"DPF1",1.68848771423715,-1.24962586091557,1.36753358844755,0.0859908280391529,0.484273762870621
"RASL11B",-1.68686659902894,1.04446704857124,-1.36460471574918,0.086450185698442,0.486688199925992
"BAIAP2",-1.61064344064416,5.55081847282262,-1.36426218924417,0.0865040266757083,0.48681879978639
"NKX6-3",2.13147728215497,-0.925389849280614,1.36382338009676,0.086573038824368,0.487034655737512
"MYOM1",-1.69623517742151,2.17788551479006,-1.3625358231659,0.0867757729128914,0.488002373191896
"CRELD1",-1.56954250538353,4.71226717657364,-1.35882363891386,0.0873622708940734,0.491126821547822
"PLA2G10",1.89437536500895,1.93453803645592,1.35082000196099,0.0886368722731642,0.498116020447032
"KLK2",-1.75437227986786,-3.89232590949497,-1.33267049658907,0.0915785966894102,0.514465758700375
"SAP25",-1.72942124166461,-0.491594201712026,-1.33137973502997,0.0917905374219921,0.515474113829335
"RAB40A",-1.6584136894932,-0.976282749578127,-1.32909550651385,0.0921664960080795,0.517402516636169
"AGRN",1.5972759523547,7.88934661383301,1.32759870321474,0.0924134722223497,0.518605734085648
"TMPRSS15",1.90778534848287,-3.72297456760525,1.32629717387077,0.0926286265341115,0.519629586775222
"SLC26A4",-1.6369804765795,-0.821317166882883,-1.31804194918594,0.0940019445626682,0.527147509095344
"C3orf35",-1.61856628300573,-0.289347721243604,-1.31713450643736,0.0941538185258145,0.52781288458702
"TBKBP1",-1.61210681973777,3.61169270888144,-1.31580093253186,0.0943773410531076,0.528879300638702
"CDHR1",-1.76505233788912,-0.721061827196024,-1.3128375829755,0.0948754370040074,0.531483098618712
"FCGR2A",1.68846032503563,4.96134085240833,1.30562774396054,0.0960954108558035,0.538127526353948
"KCNB2",-1.73220859557833,-3.41392582443673,-1.30528815690072,0.096153156071995,0.538261166496048
"SULF2",1.63354424696697,6.72470075483911,1.30441015495463,0.096302574798546,0.5389077160354
"TCEAL1",-1.60440083616954,3.7770384437609,-1.30304909025343,0.0965345394111145,0.540015573107174
"DNAJB5",-1.67961513231241,3.72029302895308,-1.30129715977304,0.0968337242429449,0.541498548767218
"SLC44A4",1.81902534905299,6.80939499343871,1.30054416069994,0.0969625267272578,0.542028030301177
"SCN4B",-1.66962652379672,1.67008989011024,-1.29654366357348,0.0976489373195997,0.545673115440197
"CPAMD8",-1.64264695400761,1.68277635563281,-1.2937751124863,0.0981260560415401,0.548146502226423
"USP43",1.70014500403757,2.93740281908774,1.29125333330551,0.0985621354571107,0.550388979264364
"NPIPB8",-1.67286438188431,-2.77575800386123,-1.28954183298469,0.0988589063421061,0.551852229464877
"PRR15L",1.79150698096626,5.66048508334001,1.28591612003868,0.0994897622004954,0.555178732728932
"HRASLS",-1.750808781595,-2.11445064807302,-1.28545267688723,0.0995706111337584,0.55543479602599
"CRB3",1.72455220761747,3.96583495721857,1.28020411912587,0.100489597970786,0.560364423644042
"ATOH7",-1.68562618005207,-2.95671627823215,-1.27971925949467,0.100574805624544,0.56064278489724
"BRSK1",-1.6398917056743,1.62821336604107,-1.27899902085114,0.100701475547426,0.561147169530612
"PVRIG",1.73146857089672,0.599666641558021,1.27880322651083,0.100735930477831,0.561147169530612
"RAMP1",-1.70204550681858,4.24557661212605,-1.2686854308539,0.102528160141172,0.570930557365159
"ARHGAP8",1.71170287180752,3.64718086877346,1.26332599371318,0.103486875083655,0.576067268554317
"SYTL3",-1.59858661985527,2.33179908120121,-1.2622714033704,0.103676289510691,0.576919513644956
"TMEM151A",-1.77058275870994,1.10331556125896,-1.25642050061123,0.104731749050618,0.582588689484302
"EPHA2",1.6444826547868,6.2684787267232,1.25196808339488,0.105540143744389,0.586880036285304
"SMIM1",-1.65250574122388,-0.400873512550286,-1.25074060779341,0.105763801478463,0.587917954544556
"SERHL2",-1.60081756080339,0.905341028993317,-1.24760985108142,0.106335810064495,0.590890876003719
"NDUFC2-KCTD14",1.90835630438324,-2.97820202051342,1.24681987128817,0.106480497491396,0.591487994281752
"GRASP",-1.60191686018878,3.1052387479958,-1.2465355671865,0.106532603588078,0.591570595317651
"FAM84A",1.80448846665835,4.65691261217917,1.24267508418504,0.107241964527739,0.595301568990979
"FAHD2A",-1.55850157073778,4.14910280274419,-1.2384709505218,0.108018347831939,0.599270464029762
"TRIM52",-1.56657916916489,4.15258764873774,-1.23839510319261,0.108032391828617,0.599270464029762
"CKLF-CMTM1",1.6096442617833,-0.872549741010483,1.23369337064833,0.108905546053073,0.603903109998316
"EVPLL",-1.77339416463861,-2.46496549883594,-1.2327649920739,0.109078553986868,0.604651426095386
"ADCYAP1",-1.76481440498989,-0.827951308483658,-1.22707117688951,0.110143957213046,0.610344279122307
"FGFR4",1.71891525530243,5.26743738029571,1.22537425146856,0.110462921693047,0.611898339238996
"KIFC2",-1.59472238891069,4.7251816269976,-1.22355952450094,0.110804762927651,0.613577995340394
"C1QTNF9B",-1.67157263037972,-3.07939806358568,-1.22172478031446,0.111151146662019,0.615281626139197
"HLA-DRB5",1.8805905630641,4.49336748895448,1.21080868591876,0.11322808644058,0.626560295813824
"F10",-1.69023681423735,1.74942575045406,-1.20998469642422,0.113385981287869,0.627215558746648
"ZNF793",-1.65878696757408,1.67422372916121,-1.20207695889124,0.114909290643314,0.635420779829563
"CD4",1.66868862862659,4.95222844557443,1.20148442549435,0.115024018443227,0.635833883440343
"P3H2",-1.65703389504811,3.72609288723507,-1.19998627613608,0.115314458092294,0.637217668073835
"C4orf48",1.70287610944959,2.18253927058687,1.19627129731278,0.116036918395551,0.640986968897816
"CYP4F3",1.81424790664793,2.67403037974146,1.19278456555381,0.116717916109201,0.644524690033672
"ANKS3",-1.55585825890932,3.62478692120469,-1.19198653056551,0.11687417998085,0.645163341680249
"SIX3",1.81675259341178,-3.17380836039275,1.19053862445669,0.117158075080625,0.646505848838448
"RNF212",-1.6846685316454,-0.0867685285894142,-1.18945042926815,0.117371762774757,0.647460137223113
"CD207",1.76149840454609,-1.77450378409356,1.1885119256638,0.117556277813528,0.648100683369656
"CEACAM18",1.76722747725544,-3.91444805214328,1.18844486610165,0.117569469973648,0.648100683369656
"CYBB",1.69226567595885,4.92722111486763,1.17999936729785,0.119239300718882,0.656953422402533
"NFASC",-1.67401752131857,4.27920773269847,-1.17990468990923,0.119258114824001,0.656953422402533
"APCDD1",-1.6613144383373,4.71136026750796,-1.17883318599793,0.119471188399862,0.657899053763813
"DPYSL4",-1.65800764112062,0.135375881524463,-1.17789560757716,0.11965785103578,0.658698641512628
"STKLD1",-1.60035054252558,-1.1558739152543,-1.17607055722612,0.120021791778919,0.660473226876234
"EDARADD",-1.696540363487,0.877151734956936,-1.17324907360752,0.120585973489027,0.663348116627484
"MTHFD1L",1.61182557938506,4.3152406303813,1.17157944999699,0.120920710510633,0.664959268910497
"PIGR",1.89530261504537,7.73023691888968,1.16432720042506,0.122382294866313,0.672763847246059
"MYO3A",-1.71642237027602,-2.27100159656654,-1.16133334612816,0.122989272697841,0.675866681200482
"TP53TG3D",-1.73726121738577,-3.51785911610649,-1.15843484508162,0.123578931399119,0.678872227917636
"KPNA7",1.76946891476483,-0.100857860969623,1.15640075519732,0.123993921435181,0.680916498389467
"FAM13A",-1.59428018484489,4.97897910403284,-1.15505289692408,0.124269446187275,0.682084338768221
"ANK2",-1.6824122519647,3.3882083225462,-1.15494045551007,0.124292450477371,0.682084338768221
"HIST1H2AD",1.70632399417329,-2.21523431755012,1.14773285415053,0.125773281714108,0.689972419403329
"LST1",1.66641998065507,2.36406797516011,1.14459464543488,0.126421879882728,0.693291130720366
"ROM1",-1.58296969666309,1.20566723508165,-1.14254297302896,0.126847176006848,0.69538339724665
"SGSM1",-1.65239532673456,2.11963009675248,-1.14198067540189,0.126963910186555,0.695783249787442
"PCP4",-1.7922732332774,-1.78742035726797,-1.13606227117881,0.128197131332788,0.702299250166897
"UGT2B15",-1.84807687598712,0.899356734834763,-1.13406816658024,0.128614516273886,0.704342923144855
"ENC1",1.62613547164066,6.42270165161492,1.1334991810211,0.128733783506433,0.704753142166334
"ASPN",1.7746546489212,4.60713556350117,1.13225377251666,0.128995106748072,0.705940496350884
"ALOX15",1.78623932192391,-2.07466792019382,1.12952488896764,0.129568995348847,0.708836993494194
"ARHGAP11B",1.63228476722717,2.84351732575011,1.12789813644893,0.129911946399237,0.710468534404366
"IRAK2",1.67360730742053,3.52746361118903,1.1262554033489,0.130258905310621,0.712120863272482
"ERRFI1",-1.60429936833154,6.51509367257717,-1.1255098950087,0.13041657472679,0.712737572302894
"SMAD9",-1.6500427149473,3.29191222513615,-1.12520926773275,0.130480192566652,0.71284003414938
"KRTAP5-2",1.76708852224303,-2.74337265730665,1.12322091086742,0.130901504449614,0.714895909656588
"KISS1R",1.74554249442598,-3.10207967081488,1.12177650908409,0.131208148381624,0.716324348226412
"SAMD5",1.75099971055388,4.07463364364083,1.11896891432581,0.131805617946893,0.719339008011779
"CCDC144A",-1.71202234067063,0.463210379118277,-1.11592946011501,0.132454546695507,0.7226323431839
"CATIP",-1.62486039539576,-2.14734778506115,-1.11496728188836,0.132660432602793,0.723346657623902
"KCTD7",-1.58364906185234,3.76278776926734,-1.11489205880696,0.132676538069872,0.723346657623902
"NR4A1",-1.65668521358321,7.16017386427708,-1.1135053655661,0.132973674763037,0.72471793171882
"RBM44",-1.62025108987804,-0.696044111338779,-1.11290901041312,0.133101601179942,0.725166371037635
"GDF1",-1.67865653301101,-2.52508296064814,-1.11137145296866,0.133431820130776,0.726716258627917
"PODNL1",1.67033960640343,1.84402378846467,1.10990371056954,0.133747571669687,0.728186316352403
"IL17C",1.77162134055234,-2.3702882118861,1.10612449911484,0.134562952141995,0.732374655936922
"FANK1",-1.60699424611066,0.790530933201959,-1.10493150527099,0.134821054389864,0.733528113387594
"TEKT3",-1.64375017272413,-2.62630469271986,-1.10250133342287,0.135347870849446,0.73602849103111
"PPAN-P2RY11",1.83492847626049,0.134935162508579,1.10238430114512,0.135373276942966,0.73602849103111
"FEV",-1.76669701058294,-2.29481987732842,-1.09615071954613,0.136731238842416,0.743157438073714
"UBE2S",1.62110070494443,5.29030111377869,1.09520773829989,0.136937473914068,0.744023819450341
"PLGLB2",-1.70176865013012,-1.31970797392872,-1.09367855138097,0.137272368172827,0.745588414756138
"CXCL3",1.79391935617128,3.7785509416742,1.09272824254048,0.137480769570347,0.74646513539443
"C6orf132",1.67335779203515,5.96648382339838,1.09241512234301,0.137549483798345,0.746583071098156
"NPIPA7",-1.62420620826711,1.44517852919991,-1.08931883290175,0.138230229892791,0.75002174259111
"RAB42",1.63011790383575,1.0045870095071,1.08633046811673,0.138889428182291,0.753341190007528
"KCNG3",1.73889424356839,-2.85846607954295,1.08608164156274,0.138944413031089,0.753382214957308
"ARHGEF28",-1.61748616168776,4.72721049799828,-1.08575813532034,0.139015922558964,0.753512781198998
"SLC17A7",-1.65332359991049,-0.413530809226859,-1.08553646003022,0.139064937336046,0.753521370892823
"GARNL3",-1.58682966937463,2.07122289634451,-1.07544091012277,0.141309675997137,0.765423396715487
"RPS4Y1",-1.97117393789301,2.59893125541472,-1.0745298865763,0.141513445989856,0.766265888357476
"KRBA1",-1.60300705744198,3.02555088540269,-1.07290967662138,0.141876333727033,0.767969101847147
"HIST1H2AG",1.63115180474092,0.254292517686093,1.072189646436,0.142037805604634,0.768581273038427
"F8A3",1.86471841977761,2.10210920180037,1.07132088600751,0.142232797258762,0.769374344586297
"COX7A1",-1.62723218509327,2.27423967101894,-1.06923115444583,0.14270257710675,0.771652771441434
"ACHE",1.8027736500205,2.69064542850833,1.06635179259555,0.143351590069202,0.77489850678102
"AMZ1",1.62153295086748,-0.948270437524479,1.06589677779398,0.14345433371628,0.775190135969574
"ZFP69B",1.59985458517462,0.594266020753542,1.06405172209697,0.143871463319516,0.777179849628409
"NINL",-1.62971081356707,3.54255857450485,-1.06351599590127,0.143992733645536,0.777570550450926
"SSTR2",-1.60567780981983,1.55844628300632,-1.06299265594232,0.144111266866182,0.777946210228689
"AMMECR1",1.59528198466386,4.22686855076339,1.06017619624045,0.144750309857853,0.781130493448269
"ARL11",1.64072059098023,0.55124641626864,1.0589292844857,0.14503383908396,0.782394771316427
"FCRLA",1.77781395567693,-0.391196524867035,1.05527471403153,0.145866991909544,0.786503002068785
"FFAR3",-1.6373760702537,-2.36289127040156,-1.05515472563762,0.1458944008999,0.786503002068785
"THEM6",1.60238561887986,5.73044527022282,1.05106849921645,0.146829890397286,0.791277635258372
"EPHA6",-1.74637314416696,-3.17182101501619,-1.04798139389851,0.147539313343143,0.794831153300278
"OPCML",-1.64805369284975,-1.54819855491149,-1.04763159240253,0.147619843386352,0.794995407416602
"UGT8",1.75008509348736,4.35457106116887,1.04610990697547,0.147970503775932,0.796613823615122
"ANGPTL4",-1.64546790226211,3.0490746885207,-1.0404719599282,0.149274593273564,0.803362284328291
"RELN",-1.70309267602526,0.47732525222484,-1.03813402527945,0.149817620910869,0.80601169773484
"PIK3CG",1.67960482011278,2.10517699782431,1.02964875095683,0.151799565335811,0.816372229384089
"ANKRD2",-1.65649860065387,-3.51237248558339,-1.02945015891386,0.151846159616667,0.816372229384089
"FANCI",1.60828622924437,4.93508206332985,1.02691755084973,0.152441203360916,0.819294112921137
"ZFP64",1.56190913835252,4.48375203235638,1.02255321946556,0.153470251703344,0.824545785867781
"MAMDC4",-1.59859083772813,3.12282143235204,-1.01962865650366,0.154162398039357,0.827984454919292
"EXTL1",-1.6594822414749,-1.87062320888911,-1.01699032979618,0.154788575167383,0.83091871254805
"NLRP7",1.74967841809518,-2.60453584812523,1.01688616944591,0.154813330971375,0.83091871254805
"SMPX",-1.80817664330841,-2.23130003530402,-1.01600314013761,0.155023306002203,0.8317646951898
"CCR1",1.65994880429462,2.69893853083193,1.01278575074773,0.155789961478998,0.83559592100501
"PCBP3",-1.6466327335121,1.21178644662523,-1.01049114089725,0.156338261052782,0.838253781081859
"ANKRD33B",-1.62156776340265,2.29271758250404,-1.00888513865081,0.156722774213892,0.840031954769263
"FAM3D",1.90145639055902,3.9523196944377,1.00279236823222,0.158187190618007,0.847595243625049
"NPEPL1",-1.55581131605477,5.34644294221319,-1.00188430782931,0.158406214213812,0.84845791613595
"EZH2",1.61674475825524,4.01159541370012,1.00168214337444,0.158455003284155,0.84845791613595
"SLC6A15",-1.72734307523434,-3.23928523896756,-0.999986316423088,0.158864652340084,0.850193236682765
"FGL1",-1.74516715591618,-2.47587995224435,-0.99989754379356,0.158886115673892,0.850193236682765
"EPHB1",1.70571422812723,1.03361973289533,0.999518500221599,0.158977781783313,0.850397312859091
"CX3CR1",1.67118623111889,0.143847940529887,0.996311304845541,0.159754785147933,0.854002554480167
"DAZ2",-1.87147911301218,-3.34416660699782,-0.996292804699048,0.159759274369929,0.854002554480167
"NPIPB3",-1.58074781295647,4.91715696565158,-0.994240352144048,0.160257833705974,0.856379483379349
"DAZ1",-1.96842615630471,-0.867113027426343,-0.988764205890028,0.161593022854528,0.863224059882274
"MAGEA2B",1.8666781954178,-3.97553673946384,0.986967542465981,0.162032663180581,0.865281653764667
"MAPT",-1.67260717556133,1.14712131983178,-0.984947335086564,0.162527936301393,0.86763485350142
"ENPP7",1.70502906129416,-3.57543614766635,0.983005924100276,0.163004821292072,0.869888342582179
"BNIPL",-1.63484670083904,-1.48285354330944,-0.98135337597824,0.163411468263498,0.871765613264674
"SLC7A8",-1.5954520170905,5.60363952616268,-0.981068281851204,0.16348168890247,0.871847462770575
"CAMK2A",-1.66519943737295,-1.21177256190955,-0.980707223947495,0.163570648133943,0.87202915667918
"LGALS12",-1.66760846386527,-2.24887642870315,-0.977793860226834,0.164289609866124,0.875568276398225
"ZNF296",1.62239050095804,2.47137236946425,0.974135812417879,0.165195249781614,0.880099575211433
"PGBD3",-1.71965487340684,-1.42071710103844,-0.972904697130691,0.165500769927577,0.881431690190886
"FMO2",-1.68211378877972,2.68411687719147,-0.971672155826834,0.165807010789606,0.882766749468654
"NRN1",-1.62820139369718,1.96290240465155,-0.963930391063991,0.167738944072606,0.892753301333834
"TAS2R38",1.67354673986932,-4.10892983435993,0.963153358182587,0.167933649542163,0.893490251264683
"PENK",-1.78047686529035,-1.71670328483446,-0.962108241804251,0.168195760105339,0.894585216201379
"AKR7L",-1.67381657796657,2.40997472302562,-0.958037530953018,0.169219190227751,0.899727334386973
"COL26A1",-1.67875309694455,-2.14531296057597,-0.955749834608773,0.169796102668744,0.902492700936209
"F8A1",1.59635241378272,5.33250669028889,0.9547721491006,0.170043041127961,0.903502941270877
"IGLL5",1.8134655103072,4.76547870438098,0.953601079621154,0.170339127047971,0.904773557810468
"NOG",-1.66873311548179,-1.55475039516835,-0.952462985443239,0.170627192738381,0.906000738982174
"SLC6A3",-1.67680071783133,-2.91841959898368,-0.950720957520412,0.17106872670936,0.908041717751956
"POTEF",1.79066415316287,-2.96991833792434,0.946983097144992,0.172018594066025,0.912778692026366
"NEXN",-1.63811504593611,4.81240802303992,-0.944619282631702,0.172621026974745,0.915669534406603
"SNX32",-1.58335925924318,0.105195179975214,-0.943174409839006,0.172989925134502,0.91732007363546
"LOXL2",1.60364157818112,5.42785904190653,0.921498896966214,0.178584356871237,0.946669895766883
"GKAP1",-1.56142619175832,2.22816352158373,-0.917501597022844,0.179628397550074,0.951886708431628
"TBC1D3D",-1.78277932025688,-2.39790611996137,-0.916426387094612,0.179909882821175,0.95306045627876
"MZT1",1.58344213407895,4.22406153862853,0.914155798814177,0.180505224881944,0.955895502566484
"QPCT",1.67782927641185,2.12383069104969,0.912466206218316,0.180949034433049,0.957926461192219
"MERTK",-1.57447303198107,4.02357148136891,-0.909882869441613,0.181628930192012,0.961205467675049
"DAZ3",-1.8228318295424,-3.67978847905008,-0.906543840337575,0.182510084011909,0.96554702121119
"IL17A",1.6936664072856,-3.77100582987486,0.898976673503722,0.184516910180435,0.975838932102722
"SLC5A9",-1.66015612268016,0.395031723161165,-0.898703336820142,0.18458965611027,0.975898790889802
"TSPAN8",1.69217000103317,7.65855882999038,0.89446838375466,0.185719031800898,0.981543000073475
"USP9Y",-1.86448806933795,0.509377862237682,-0.891489482117298,0.186516013138333,0.985427303202094
"AOC3",-1.63361891282404,5.47780523658605,-0.88074619403308,0.189407893754015,1
"SPRR2A",-1.76207065235379,-2.71885757082927,-0.878177811314428,0.19010332794338,1
"PCK1",1.80624281690265,1.61744084003093,0.87552974566935,0.190821982449766,1
"FAM209B",-1.60677412087781,-3.16323882396147,-0.874804782075062,0.191019020233371,1
"TMPRSS6",-1.62658748210913,-1.03374670904299,-0.872018477177573,0.19177747345999,1
"CERS1",-1.64113230883633,-0.801783904328678,-0.871731655846065,0.191855653198699,1
"ZNF676",-1.66530654506816,-2.41429859784431,-0.869285276535247,0.192523264695798,1
"KCNMA1",-1.68138098493238,4.38111677794158,-0.865870604242006,0.193457498373126,1
"REEP2",-1.64618861299369,1.39689129290334,-0.865850417195022,0.193463029658523,1
"EPHX3",1.69582929619485,0.557592061436592,0.862504906088988,0.194381041261733,1
"MEP1B",1.71609666936407,-3.00133662677167,0.859161268024799,0.195301190593988,1
"ARRDC4",-1.57160638226255,5.1714345214772,-0.855665722980805,0.196265975304935,1
"VSX1",-1.6555041616719,-3.83727285076395,-0.852106529076467,0.19725129811616,1
"ZNF90",-1.62624810414412,0.873885970527991,-0.849734942989871,0.197909507540861,1
"LIN9",1.57038943122836,3.05370018033481,0.843394119913399,0.199675859082088,1
"CPVL",1.66948708265764,4.0861289255965,0.842095598643156,0.200038755447782,1
"DNAH2",1.67283529365831,0.253370369586525,0.839508270447723,0.200763017428083,1
"LRRC26",1.72342995370364,1.52044312422337,0.838732377139502,0.200980517771903,1
"DXO",-1.5358905058472,4.06433066415114,-0.836526452580113,0.20159966180441,1
"LSS",-1.5456761664414,5.83884159748169,-0.832286516678284,0.202792910667862,1
"DNAH1",-1.56703634438898,3.88452665528612,-0.830080922110221,0.20341530224273,1
"ENO3",-1.5589841542497,1.77583452307868,-0.829189279201224,0.20366723683126,1
"CYP4F12",-1.63709581862639,3.35166153764032,-0.829145680002256,0.203679560609643,1
"TTC6",-1.68604019644438,0.234306090786056,-0.822772339682699,0.205485844503664,1
"HIST1H4H",1.61919831026578,-1.00440213758461,0.821516088802272,0.205843003415277,1
"TTC22",1.65272957508564,4.44578973335051,0.819828450005925,0.206323389022369,1
"CLDN10",-1.6937963474618,-2.22202219261357,-0.817881882763602,0.206878304930697,1
"SYBU",-1.59384311813076,4.64126605958368,-0.814401545842475,0.207872663264207,1
"CLTCL1",-1.57681742919158,2.23381453917692,-0.807933686740663,0.209728076635694,1
"CHST5",1.75398190140359,0.0770399198214053,0.803206241149396,0.211090377758274,1
"OLFM1",-1.60461102800914,2.98118113712763,-0.799425016181986,0.212183741091602,1
"FZD4",-1.55654940200752,5.23601802391074,-0.796419982526567,0.213055026453588,1
"NPB",1.65680261467314,-1.70984618026513,0.794702291708492,0.213553995607982,1
"NME1",1.57165813174454,5.69626446842564,0.794192335180677,0.213702263353612,1
"XYLB",1.57987030114617,2.89096220422518,0.792480869154109,0.214200304230308,1
"SLC3A1",1.73993602579969,1.378334481601,0.790744840875051,0.214706183792715,1
"DLX4",1.65853604849004,-1.15092795022993,0.789482424338096,0.215074489361809,1
"PADI2",1.67739291215129,2.9549285135256,0.788334564898461,0.215409692291571,1
"HIST1H2BJ",1.61912125363107,-0.300187643200825,0.782779819549343,0.217036100537829,1
"KNDC1",-1.6468320209749,-0.521317417346286,-0.782603879430736,0.217087731106994,1
"TEAD4",1.58399724503808,3.99101840519109,0.780626168493935,0.217668590268285,1
"SH2D1A",1.63007893948962,0.529299127596499,0.77617034879218,0.218980566412238,1
"HIP1R",-1.58707229369972,6.5302520143973,-0.771882431114826,0.220247399945471,1
"ST8SIA2",1.65771469036299,-2.080483609926,0.767579014435482,0.221523038107176,1
"CPA4",-1.65681663032967,-2.19216395788661,-0.765997823186246,0.221992803490644,1
"NCAPD2",1.54806113517106,6.48892874833332,0.765227820017034,0.222221774552602,1
"PPP1R14C",1.70063021754876,-0.611914367227625,0.764415177251234,0.2224635715616,1
"TRIM54",1.74261976009282,-1.22728624557538,0.762159850925749,0.223135417941428,1
"G0S2",-1.59935996604229,3.42985962968516,-0.758989757418874,0.22408172245195,1
"ARHGAP24",-1.56508352274509,3.97557816122997,-0.758672092119116,0.22417667452935,1
"GSTA2",-1.72069940786691,-0.755574533712382,-0.752912732901207,0.225902149588318,1
"GAST",1.75371857478275,-3.56753804705089,0.750364720877891,0.226667916932285,1
"ST6GAL2",-1.64170414828102,-0.0559766219428239,-0.749605023999732,0.226896516516225,1
"LIX1",-1.66515582322682,-2.7488650024983,-0.747252534359674,0.227605227997186,1
"TMEM25",-1.5789903436158,3.43327873581174,-0.743105745908916,0.228857527745871,1
"GPR158",1.6825834395723,0.204129428243352,0.742373391840025,0.229079095453176,1
"S100A5",1.61765795915844,-2.99609623004989,0.735963804199556,0.231023403693751,1
"SCD",1.58791629907749,7.14229001579144,0.732072745747206,0.232208222271241,1
"ITIH6",1.66458325895172,-3.90294558703614,0.725247238331912,0.234294739629848,1
"PDE7B",-1.59907272370206,2.1531109026651,-0.722840763720705,0.235032857935746,1
"NOL3",-1.5515894630191,3.88265288631769,-0.720975651191636,0.235605813448553,1
"ELN",-1.60346218963389,5.95389104460387,-0.720381339387288,0.23578854593884,1
"SYT13",1.74841674395771,4.0468859030282,0.718517992340264,0.236361975045083,1
"FFAR4",1.6366622598417,-0.135261408014087,0.717629661959433,0.236635621829778,1
"RIPPLY3",1.69639471009848,-2.35726589930224,0.717384056243094,0.236711310556529,1
"SOX11",1.64173423737569,-1.01113260851464,0.714234799677271,0.237683004359354,1
"KIF19",-1.59111050377641,0.00807105680024053,-0.713729081073573,0.237839246530958,1
"IGSF23",1.65833775815158,-3.88864290819696,0.713458326562287,0.237922919559992,1
"PRSS21",1.75885738936897,-0.0496949363071857,0.711977880382084,0.238380717476801,1
"CYP8B1",-1.6105191120001,-3.28440687727664,-0.71037678780735,0.238876366696159,1
"KLHL17",-1.54743147391186,2.92380100087463,-0.702001994333443,0.241478131021163,1
"IL17RC",-1.53856591146686,4.8233422634024,-0.701146842166287,0.241744663322329,1
"RNASEH2A",1.57163998030527,3.86449560265575,0.699464931399483,0.242269344969662,1
"SPN",1.61823086105431,3.04940566893368,0.69554649054708,0.243494121293346,1
"ALPK3",-1.5852849117899,4.1016061555088,-0.693006082813149,0.24428995779371,1
"SH3KBP1",1.55310912737817,5.65439132749909,0.687350824889395,0.246066623128898,1
"KCNMB3",-1.57473439033872,1.30369823397606,-0.687026107259368,0.246168847503412,1
"KANK2",-1.56916990032308,6.60600496847141,-0.685271016225614,0.24672176280378,1
"KLK3",-1.64735424548144,-3.32543014478362,-0.68362079350713,0.247242248416468,1
"ACSS1",-1.56221992152913,6.29971191774438,-0.681756358312112,0.247831004792242,1
"IL24",1.63078820859002,0.539831169313795,0.681561289771132,0.247892647393313,1
"KIAA0513",-1.55471968802681,4.80750683870104,-0.678277414914208,0.248931598192978,1
"LMO3",-1.6261796769062,1.56849049569805,-0.676771616993463,0.249408777631149,1
"MSH4",-1.60125209430295,-2.72915000779512,-0.668139272220163,0.252153702354569,1
"LCP1",1.58031152789737,6.19992620867615,0.666448837987722,0.252693093265773,1
"DLX6",1.70874352704843,-2.52529889474648,0.666207515185808,0.252770145228895,1
"RGS2",-1.57375428321811,5.35337358076294,-0.666129325690062,0.252795113014746,1
"PCDHA2",-1.62383867467773,-2.92313975952174,-0.663345507317991,0.253684900705005,1
"RERG",-1.60760249179924,2.7708286408002,-0.658231875985701,0.255323649505836,1
"NMI",1.55661559592762,4.69732954310821,0.656308379395478,0.255941498934764,1
"SCRG1",-1.66476633056271,0.634657246923787,-0.65590767367408,0.256070308631188,1
"DCLK3",1.58363021426805,-1.11636265139267,0.651435300629881,0.257510282104158,1
"UBE2G2",-1.52276919129981,6.05391400526272,-0.647991547384674,0.258621936815497,1
"SERPINB7",1.71017203621417,-1.39088364540714,0.647310848764435,0.25884196302561,1
"CLDN19",-1.63974004092752,-2.92523213522662,-0.6469428705506,0.25896094720669,1
"MYLK2",-1.56900749084444,-1.7509049413003,-0.646351068207294,0.259152363433281,1
"GYPE",-1.58138182645371,-2.18538761089515,-0.645651335665753,0.259378783849136,1
"CACNG4",-1.65724713564258,0.532781755062572,-0.64465657432009,0.259700846369492,1
"C5orf46",1.64681446817543,-3.40510687286253,0.643212897342278,0.260168616979294,1
"SDR16C5",1.7166990752677,2.48168192504925,0.642248388514956,0.260481373140414,1
"KANK3",-1.55518622343443,2.55978502671484,-0.641025708252361,0.260878123992324,1
"BTBD18",1.58092256951441,-1.91668934787031,0.63840457810136,0.261729710529376,1
"GPR37",-1.61500720356042,-0.0718151151813426,-0.636270187786139,0.262424213495495,1
"FAM47E",-1.57261580122261,1.64809210143103,-0.633077376110878,0.263464876161116,1
"KLHL33",-1.59778519962377,-3.52948574147516,-0.62856441274581,0.26493942179487,1
"PRR22",-1.56190522679199,0.744662916212376,-0.626083197509965,0.265751910626621,1
"ADGRV1",-1.62790314486066,-0.504056327299948,-0.624501905320963,0.266270374146079,1
"IRX2",-1.68842650354903,2.18732940801614,-0.623194845747465,0.266699311239924,1
